county,precinct,office,district,candidate,party,provisional,absentee,early_voting,election_day,votes
Bradford,Precinct 10,Amendment 5,,No,NON,0,58,77,99,234
Bradford,Precinct 11,Amendment 5,,No,NON,0,54,93,117,264
Bradford,Precinct 12,Amendment 5,,No,NON,0,125,147,146,418
Bradford,Precinct 13,Amendment 5,,No,NON,-,-,-,-,104
Bradford,Precinct 14,Amendment 5,,No,NON,0,46,40,93,179
Bradford,Precinct 1,Amendment 6,,Yes,NON,0,325,444,405,1174
Bradford,Precinct 2,Amendment 6,,Yes,NON,0,176,204,149,529
Bradford,Precinct 3,Amendment 6,,Yes,NON,0,127,194,114,435
Bradford,Precinct 4,Amendment 6,,Yes,NON,0,217,441,290,948
Bradford,Precinct 5,Amendment 6,,Yes,NON,0,377,525,316,1218
Bradford,Precinct 6,Amendment 6,,Yes,NON,0,152,228,186,566
Bradford,Precinct 7,Amendment 6,,Yes,NON,0,236,283,220,739
Bradford,Precinct 8,Amendment 6,,Yes,NON,0,374,525,361,1260
Bradford,Precinct 9,Amendment 6,,Yes,NON,-,-,-,-,848
Bradford,Precinct 10,Amendment 6,,Yes,NON,0,199,257,252,708
Bradford,Precinct 11,Amendment 6,,Yes,NON,0,231,332,299,862
Bradford,Precinct 12,Amendment 6,,Yes,NON,0,476,466,457,1399
Bradford,Precinct 13,Amendment 6,,Yes,NON,0,95,97,196,388
Bradford,Precinct 14,Amendment 6,,Yes,NON,0,138,122,262,522
Bradford,Precinct 1,Amendment 6,,No,NON,0,38,50,46,134
Bradford,Precinct 2,Amendment 6,,No,NON,-,-,-,-,41
Bradford,Precinct 3,Amendment 6,,No,NON,-,-,-,-,58
Bradford,Precinct 4,Amendment 6,,No,NON,-,-,-,-,101
Bradford,Precinct 5,Amendment 6,,No,NON,0,39,57,38,134
Bradford,Precinct 6,Amendment 6,,No,NON,-,-,-,-,64
Bradford,Precinct 7,Amendment 6,,No,NON,-,-,-,-,78
Bradford,Precinct 8,Amendment 6,,No,NON,0,38,63,42,143
Bradford,Precinct 9,Amendment 6,,No,NON,-,-,-,-,109
Bradford,Precinct 10,Amendment 6,,No,NON,-,-,-,-,80
Bradford,Precinct 11,Amendment 6,,No,NON,-,-,-,-,103
Bradford,Precinct 12,Amendment 6,,No,NON,0,61,67,67,195
Bradford,Precinct 13,Amendment 6,,No,NON,-,-,-,-,25
Bradford,Precinct 14,Amendment 6,,No,NON,-,-,-,-,78
