county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day
Osceola,508,Sheriff,,,"Luis ""Tony"" Fernandez",1044,533,353,158
Osceola,520,Sheriff,,,"Luis ""Tony"" Fernandez",2400,1198,761,441
Osceola,521,Sheriff,,,"Luis ""Tony"" Fernandez",2113,1015,712,386
Osceola,522,Sheriff,,,"Luis ""Tony"" Fernandez",1450,730,452,268
Osceola,523,Sheriff,,,"Luis ""Tony"" Fernandez",375,197,99,79
Osceola,550,Sheriff,,,"Luis ""Tony"" Fernandez",631,300,198,133
Osceola,551,Sheriff,,,"Luis ""Tony"" Fernandez",0,,,
Osceola,552,Sheriff,,,"Luis ""Tony"" Fernandez",0,,,
Osceola,553,Sheriff,,,"Luis ""Tony"" Fernandez",238,104,134,
Osceola,570,Sheriff,,,"Luis ""Tony"" Fernandez",162,99,63,
Osceola,571,Sheriff,,,"Luis ""Tony"" Fernandez",0,,,
Osceola,580,Sheriff,,,"Luis ""Tony"" Fernandez",0,,,
Osceola,100,Property Appraiser,,DEM,Katrina S. Scarborough,417,163,208,46
Osceola,101,Property Appraiser,,DEM,Katrina S. Scarborough,2305,858,1110,337
Osceola,102,Property Appraiser,,DEM,Katrina S. Scarborough,180,86,94,
Osceola,103,Property Appraiser,,DEM,Katrina S. Scarborough,40,,40,
Osceola,104,Property Appraiser,,DEM,Katrina S. Scarborough,2126,762,1181,183
Osceola,105,Property Appraiser,,DEM,Katrina S. Scarborough,1699,628,893,178
Osceola,106,Property Appraiser,,DEM,Katrina S. Scarborough,511,103,408,
Osceola,107,Property Appraiser,,DEM,Katrina S. Scarborough,1841,648,930,263
Osceola,109,Property Appraiser,,DEM,Katrina S. Scarborough,141,75,66,
Osceola,110,Property Appraiser,,DEM,Katrina S. Scarborough,1375,454,663,258
Osceola,111,Property Appraiser,,DEM,Katrina S. Scarborough,1011,367,505,139
Osceola,112,Property Appraiser,,DEM,Katrina S. Scarborough,2120,671,1116,333
Osceola,113,Property Appraiser,,DEM,Katrina S. Scarborough,2406,828,1370,208
Osceola,130,Property Appraiser,,DEM,Katrina S. Scarborough,165,74,91,
Osceola,131,Property Appraiser,,DEM,Katrina S. Scarborough,189,82,107,
Osceola,132,Property Appraiser,,DEM,Katrina S. Scarborough,386,143,201,42
Osceola,133,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,134,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,135,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,136,Property Appraiser,,DEM,Katrina S. Scarborough,179,49,130,
Osceola,137,Property Appraiser,,DEM,Katrina S. Scarborough,195,92,103,
Osceola,138,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,139,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,150,Property Appraiser,,DEM,Katrina S. Scarborough,623,231,288,104
Osceola,151,Property Appraiser,,DEM,Katrina S. Scarborough,3872,1709,1945,218
Osceola,152,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,153,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,154,Property Appraiser,,DEM,Katrina S. Scarborough,816,300,435,81
Osceola,155,Property Appraiser,,DEM,Katrina S. Scarborough,271,93,145,33
Osceola,156,Property Appraiser,,DEM,Katrina S. Scarborough,218,90,128,
Osceola,157,Property Appraiser,,DEM,Katrina S. Scarborough,432,169,212,51
Osceola,158,Property Appraiser,,DEM,Katrina S. Scarborough,609,230,330,49
Osceola,159,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,160,Property Appraiser,,DEM,Katrina S. Scarborough,607,255,273,79
Osceola,200,Property Appraiser,,DEM,Katrina S. Scarborough,5009,2058,2477,474
Osceola,201,Property Appraiser,,DEM,Katrina S. Scarborough,2227,880,1133,214
Osceola,202,Property Appraiser,,DEM,Katrina S. Scarborough,36,36,,
Osceola,203,Property Appraiser,,DEM,Katrina S. Scarborough,772,265,396,111
Osceola,204,Property Appraiser,,DEM,Katrina S. Scarborough,4019,1578,2042,399
Osceola,210,Property Appraiser,,DEM,Katrina S. Scarborough,2582,941,1322,319
Osceola,211,Property Appraiser,,DEM,Katrina S. Scarborough,2865,966,1464,435
Osceola,212,Property Appraiser,,DEM,Katrina S. Scarborough,171,48,91,32
Osceola,250,Property Appraiser,,DEM,Katrina S. Scarborough,448,177,217,54
Osceola,251,Property Appraiser,,DEM,Katrina S. Scarborough,1735,758,836,141
Osceola,300,Property Appraiser,,DEM,Katrina S. Scarborough,2036,765,1089,182
Osceola,301,Property Appraiser,,DEM,Katrina S. Scarborough,433,177,208,48
Osceola,302,Property Appraiser,,DEM,Katrina S. Scarborough,2268,816,1243,209
Osceola,303,Property Appraiser,,DEM,Katrina S. Scarborough,2031,871,958,202
Osceola,304,Property Appraiser,,DEM,Katrina S. Scarborough,3736,1521,1817,398
Osceola,305,Property Appraiser,,DEM,Katrina S. Scarborough,3058,1260,1407,391
Osceola,306,Property Appraiser,,DEM,Katrina S. Scarborough,1731,739,804,188
Osceola,307,Property Appraiser,,DEM,Katrina S. Scarborough,2069,738,1042,289
Osceola,308,Property Appraiser,,DEM,Katrina S. Scarborough,532,185,282,65
Osceola,309,Property Appraiser,,DEM,Katrina S. Scarborough,404,160,185,59
Osceola,331,Property Appraiser,,DEM,Katrina S. Scarborough,810,289,421,100
Osceola,350,Property Appraiser,,DEM,Katrina S. Scarborough,350,131,187,32
Osceola,351,Property Appraiser,,DEM,Katrina S. Scarborough,934,408,427,99
Osceola,352,Property Appraiser,,DEM,Katrina S. Scarborough,504,181,249,74
Osceola,353,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,360,Property Appraiser,,DEM,Katrina S. Scarborough,1000,376,519,105
Osceola,390,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,391,Property Appraiser,,DEM,Katrina S. Scarborough,1422,622,625,175
Osceola,392,Property Appraiser,,DEM,Katrina S. Scarborough,889,356,427,106
Osceola,400,Property Appraiser,,DEM,Katrina S. Scarborough,505,263,178,64
Osceola,401,Property Appraiser,,DEM,Katrina S. Scarborough,456,209,194,53
Osceola,402,Property Appraiser,,DEM,Katrina S. Scarborough,420,168,212,40
Osceola,403,Property Appraiser,,DEM,Katrina S. Scarborough,2022,792,967,263
Osceola,405,Property Appraiser,,DEM,Katrina S. Scarborough,286,89,149,48
Osceola,406,Property Appraiser,,DEM,Katrina S. Scarborough,1275,466,619,190
Osceola,407,Property Appraiser,,DEM,Katrina S. Scarborough,1271,463,597,211
Osceola,408,Property Appraiser,,DEM,Katrina S. Scarborough,341,161,148,32
Osceola,410,Property Appraiser,,DEM,Katrina S. Scarborough,2038,754,1021,263
Osceola,411,Property Appraiser,,DEM,Katrina S. Scarborough,2236,756,1086,394
Osceola,412,Property Appraiser,,DEM,Katrina S. Scarborough,829,236,381,212
Osceola,420,Property Appraiser,,DEM,Katrina S. Scarborough,5132,1979,2617,536
Osceola,450,Property Appraiser,,DEM,Katrina S. Scarborough,678,293,280,105
Osceola,451,Property Appraiser,,DEM,Katrina S. Scarborough,32,32,,
Osceola,452,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,470,Property Appraiser,,DEM,Katrina S. Scarborough,647,284,288,75
Osceola,471,Property Appraiser,,DEM,Katrina S. Scarborough,610,264,297,49
Osceola,500,Property Appraiser,,DEM,Katrina S. Scarborough,362,39,122,201
Osceola,501,Property Appraiser,,DEM,Katrina S. Scarborough,547,116,195,236
Osceola,502,Property Appraiser,,DEM,Katrina S. Scarborough,2472,914,1001,557
Osceola,503,Property Appraiser,,DEM,Katrina S. Scarborough,2816,990,1421,405
Osceola,504,Property Appraiser,,DEM,Katrina S. Scarborough,3380,1420,1640,320
Osceola,505,Property Appraiser,,DEM,Katrina S. Scarborough,968,415,454,99
Osceola,506,Property Appraiser,,DEM,Katrina S. Scarborough,2245,899,778,568
Osceola,507,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,508,Property Appraiser,,DEM,Katrina S. Scarborough,1593,691,748,154
Osceola,520,Property Appraiser,,DEM,Katrina S. Scarborough,4086,1610,1957,519
Osceola,521,Property Appraiser,,DEM,Katrina S. Scarborough,4009,1526,1986,497
Osceola,522,Property Appraiser,,DEM,Katrina S. Scarborough,3215,1350,1489,376
Osceola,523,Property Appraiser,,DEM,Katrina S. Scarborough,631,264,269,98
Osceola,550,Property Appraiser,,DEM,Katrina S. Scarborough,1149,464,518,167
Osceola,551,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,552,Property Appraiser,,DEM,Katrina S. Scarborough,84,45,39,
Osceola,553,Property Appraiser,,DEM,Katrina S. Scarborough,391,114,277,
Osceola,570,Property Appraiser,,DEM,Katrina S. Scarborough,464,177,245,42
Osceola,571,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,580,Property Appraiser,,DEM,Katrina S. Scarborough,0,,,
Osceola,100,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",217,91,75,51
Osceola,101,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1042,462,352,228
Osceola,102,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",47,47,,
Osceola,103,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,104,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",849,385,320,144
Osceola,105,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",643,297,246,100
Osceola,106,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",213,73,140,
Osceola,107,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",798,343,271,184
Osceola,109,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",42,42,,
Osceola,110,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",574,212,226,136
Osceola,111,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",335,148,124,63
Osceola,112,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",762,319,277,166
Osceola,113,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",912,383,376,153
Osceola,130,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",33,33,,
Osceola,131,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",74,35,39,
Osceola,132,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",119,67,52,
Osceola,133,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,134,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,135,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,136,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",39,39,,
Osceola,137,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",70,70,,
Osceola,138,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,139,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,150,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",219,108,56,55
Osceola,151,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",2081,1144,670,267
Osceola,152,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,153,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,154,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",369,189,127,53
Osceola,155,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",209,87,76,46
Osceola,156,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",86,54,32,
Osceola,157,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",283,123,102,58
Osceola,158,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",235,117,82,36
Osceola,159,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,160,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",212,115,60,37
Osceola,200,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1709,860,604,245
Osceola,201,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",812,365,314,133
Osceola,202,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,203,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",297,130,94,73
Osceola,204,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1454,656,556,242
Osceola,210,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",986,428,371,187
Osceola,211,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1025,420,316,289
Osceola,212,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",36,,36,
Osceola,250,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",150,80,70,
Osceola,251,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",662,319,248,95
Osceola,300,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",672,311,262,99
Osceola,301,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",159,77,49,33
Osceola,302,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",900,391,343,166
Osceola,303,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",677,324,247,106
Osceola,304,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1042,509,343,190
Osceola,305,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",848,373,307,168
Osceola,306,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",476,230,158,88
Osceola,307,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",770,342,260,168
Osceola,308,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",182,101,81,
Osceola,309,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",161,77,49,35
Osceola,331,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",289,124,110,55
Osceola,350,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",91,45,46,
Osceola,351,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",205,94,70,41
Osceola,352,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",185,92,61,32
Osceola,353,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,360,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",348,139,141,68
Osceola,390,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,391,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",463,220,150,93
Osceola,392,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",325,135,101,89
Osceola,400,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",163,77,54,32
Osceola,401,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",172,90,47,35
Osceola,402,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",219,103,78,38
Osceola,403,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",820,356,302,162
Osceola,405,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",117,44,40,33
Osceola,406,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",455,205,159,91
Osceola,407,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",399,175,153,71
Osceola,408,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",51,51,,
Osceola,410,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",746,364,239,143
Osceola,411,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",875,347,307,221
Osceola,412,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",275,108,99,68
Osceola,420,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",2161,1128,690,343
Osceola,450,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",327,147,98,82
Osceola,451,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,452,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,470,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",296,159,89,48
Osceola,471,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",247,138,76,33
Osceola,500,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",157,,51,106
Osceola,501,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",301,58,70,173
Osceola,502,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",945,401,276,268
Osceola,503,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1316,585,480,251
Osceola,504,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1833,942,643,248
Osceola,505,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",385,193,126,66
Osceola,506,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",778,349,196,233
Osceola,507,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,508,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",820,439,250,131
Osceola,520,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1783,881,565,337
Osceola,521,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1691,783,544,364
Osceola,522,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",1194,577,390,227
Osceola,523,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",292,149,91,52
Osceola,550,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",517,250,171,96
Osceola,551,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,552,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,553,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",173,81,92,
Osceola,570,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",205,109,62,34
Osceola,571,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,580,Property Appraiser,,,"Wilfredo ""Will"" Fonseca",0,,,
Osceola,100,Supervisor of Elections,,DEM,Mary Jane Arrington,431,164,222,45
Osceola,101,Supervisor of Elections,,DEM,Mary Jane Arrington,2421,868,1168,385
Osceola,102,Supervisor of Elections,,DEM,Mary Jane Arrington,194,94,100,
Osceola,103,Supervisor of Elections,,DEM,Mary Jane Arrington,39,,39,
Osceola,104,Supervisor of Elections,,DEM,Mary Jane Arrington,2296,800,1282,214
Osceola,105,Supervisor of Elections,,DEM,Mary Jane Arrington,1797,654,952,191
Osceola,106,Supervisor of Elections,,DEM,Mary Jane Arrington,581,112,469,
Osceola,107,Supervisor of Elections,,DEM,Mary Jane Arrington,1989,683,1004,302
Osceola,109,Supervisor of Elections,,DEM,Mary Jane Arrington,159,86,73,
Osceola,110,Supervisor of Elections,,DEM,Mary Jane Arrington,1538,500,744,294
Osceola,111,Supervisor of Elections,,DEM,Mary Jane Arrington,1045,382,521,142
Osceola,112,Supervisor of Elections,,DEM,Mary Jane Arrington,2318,735,1218,365
Osceola,113,Supervisor of Elections,,DEM,Mary Jane Arrington,2482,837,1431,214
Osceola,130,Supervisor of Elections,,DEM,Mary Jane Arrington,180,78,102,
Osceola,131,Supervisor of Elections,,DEM,Mary Jane Arrington,206,89,117,
Osceola,132,Supervisor of Elections,,DEM,Mary Jane Arrington,396,140,210,46
Osceola,133,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,134,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,135,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,136,Supervisor of Elections,,DEM,Mary Jane Arrington,175,50,125,
Osceola,137,Supervisor of Elections,,DEM,Mary Jane Arrington,202,99,103,
Osceola,138,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,139,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,150,Supervisor of Elections,,DEM,Mary Jane Arrington,644,241,299,104
Osceola,151,Supervisor of Elections,,DEM,Mary Jane Arrington,4048,1781,2028,239
Osceola,152,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,153,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,154,Supervisor of Elections,,DEM,Mary Jane Arrington,853,314,459,80
Osceola,155,Supervisor of Elections,,DEM,Mary Jane Arrington,287,100,155,32
Osceola,156,Supervisor of Elections,,DEM,Mary Jane Arrington,221,91,130,
Osceola,157,Supervisor of Elections,,DEM,Mary Jane Arrington,450,170,226,54
Osceola,158,Supervisor of Elections,,DEM,Mary Jane Arrington,643,248,340,55
Osceola,159,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,160,Supervisor of Elections,,DEM,Mary Jane Arrington,634,267,283,84
Osceola,200,Supervisor of Elections,,DEM,Mary Jane Arrington,5357,2174,2659,524
Osceola,201,Supervisor of Elections,,DEM,Mary Jane Arrington,2317,893,1190,234
Osceola,202,Supervisor of Elections,,DEM,Mary Jane Arrington,34,34,,
Osceola,203,Supervisor of Elections,,DEM,Mary Jane Arrington,813,282,406,125
Osceola,204,Supervisor of Elections,,DEM,Mary Jane Arrington,4377,1707,2216,454
Osceola,210,Supervisor of Elections,,DEM,Mary Jane Arrington,2795,997,1426,372
Osceola,211,Supervisor of Elections,,DEM,Mary Jane Arrington,3061,1012,1567,482
Osceola,212,Supervisor of Elections,,DEM,Mary Jane Arrington,195,51,109,35
Osceola,250,Supervisor of Elections,,DEM,Mary Jane Arrington,494,194,241,59
Osceola,251,Supervisor of Elections,,DEM,Mary Jane Arrington,1815,774,887,154
Osceola,300,Supervisor of Elections,,DEM,Mary Jane Arrington,2141,802,1142,197
Osceola,301,Supervisor of Elections,,DEM,Mary Jane Arrington,452,180,222,50
Osceola,302,Supervisor of Elections,,DEM,Mary Jane Arrington,2383,837,1323,223
Osceola,303,Supervisor of Elections,,DEM,Mary Jane Arrington,2172,928,1011,233
Osceola,304,Supervisor of Elections,,DEM,Mary Jane Arrington,3955,1602,1919,434
Osceola,305,Supervisor of Elections,,DEM,Mary Jane Arrington,3292,1330,1523,439
Osceola,306,Supervisor of Elections,,DEM,Mary Jane Arrington,1802,775,841,186
Osceola,307,Supervisor of Elections,,DEM,Mary Jane Arrington,2205,770,1102,333
Osceola,308,Supervisor of Elections,,DEM,Mary Jane Arrington,571,199,304,68
Osceola,309,Supervisor of Elections,,DEM,Mary Jane Arrington,409,160,189,60
Osceola,331,Supervisor of Elections,,DEM,Mary Jane Arrington,838,294,434,110
Osceola,350,Supervisor of Elections,,DEM,Mary Jane Arrington,364,136,193,35
Osceola,351,Supervisor of Elections,,DEM,Mary Jane Arrington,923,400,423,100
Osceola,352,Supervisor of Elections,,DEM,Mary Jane Arrington,529,191,266,72
Osceola,353,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,360,Supervisor of Elections,,DEM,Mary Jane Arrington,1049,380,556,113
Osceola,390,Supervisor of Elections,,DEM,Mary Jane Arrington,0,,,
Osceola,391,Supervisor of Elections,,DEM,Mary Jane Arrington,1484,643,658,183
Osceola,392,Supervisor of Elections,,DEM,Mary Jane Arrington,917,369,430,118
Osceola,400,Supervisor of Elections,,DEM,Mary Jane Arrington,496,253,183,60
Osceola,401,Supervisor of Elections,,DEM,Mary Jane Arrington,475,213,207,55
Osceola,402,Supervisor of Elections,,DEM,Mary Jane Arrington,452,174,235,43
Osceola,403,Supervisor of Elections,,DEM,Mary Jane Arrington,2212,841,1085,286
Osceola,405,Supervisor of Elections,,DEM,Mary Jane Arrington,308,102,149,57
Osceola,406,Supervisor of Elections,,DEM,Mary Jane Arrington,1376,501,660,215
Osceola,407,Supervisor of Elections,,DEM,Mary Jane Arrington,1281,463,604,214
Osceola,408,Supervisor of Elections,,DEM,Mary Jane Arrington,343,162,147,34
Osceola,410,Supervisor of Elections,,DEM,Mary Jane Arrington,2213,818,1096,299
Osceola,411,Supervisor of Elections,,DEM,Mary Jane Arrington,2486,833,1213,440
Osceola,412,Supervisor of Elections,,DEM,Mary Jane Arrington,909,266,419,224
Osceola,420,Supervisor of Elections,,DEM,Mary Jane Arrington,5446,2117,2766,563
Osceola,450,Supervisor of Elections,,DEM,Mary Jane Arrington,762,321,314,127
