county,precinct,office,district,party,candidate,votes,election_day,mail,early_voting
Sarasota,315,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",518,115,305,98
Sarasota,317,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",779,98,453,228
Sarasota,319,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",246,33,134,79
Sarasota,321,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1383,,1237,146
Sarasota,323,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",271,,219,52
Sarasota,325,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",139,33,64,42
Sarasota,327,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1311,107,929,275
Sarasota,329,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",858,62,539,257
Sarasota,331,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1436,116,894,426
Sarasota,333,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",232,34,157,41
Sarasota,335,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",310,37,212,61
Sarasota,337,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",227,77,150,
Sarasota,339,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",953,70,626,257
Sarasota,341,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",211,32,146,33
Sarasota,401,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",144,,105,39
Sarasota,403,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",427,48,308,71
Sarasota,405,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",2175,187,1554,434
Sarasota,407,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1739,141,1135,463
Sarasota,409,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1803,96,1261,446
Sarasota,411,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1248,81,914,253
Sarasota,413,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",2192,149,1531,512
Sarasota,415,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1965,61,1471,433
Sarasota,417,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",3266,75,2549,642
Sarasota,419,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",266,,191,75
Sarasota,421,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",436,,363,73
Sarasota,423,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1845,58,1396,391
Sarasota,425,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",784,40,538,206
Sarasota,427,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",0,,,
Sarasota,429,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",732,,534,198
Sarasota,430,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",458,,384,74
Sarasota,431,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",853,80,635,138
Sarasota,433,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",408,,355,53
Sarasota,435,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",885,88,700,97
Sarasota,437,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",166,34,98,34
Sarasota,501,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",791,41,575,175
Sarasota,502,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1310,64,1003,243
Sarasota,503,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",89,,89,
Sarasota,505,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",517,60,367,90
Sarasota,507,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1081,124,775,182
Sarasota,509,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",480,93,307,80
Sarasota,511,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1030,53,840,137
Sarasota,513,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",316,55,261,
Sarasota,515,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",520,30,416,74
Sarasota,517,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",964,82,731,151
Sarasota,519,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",939,57,740,142
Sarasota,521,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",434,32,357,45
Sarasota,523,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",398,60,295,43
Sarasota,525,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",853,,786,67
Sarasota,527,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1707,182,1274,251
Sarasota,529,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1228,156,844,228
Sarasota,531,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",416,54,296,66
Sarasota,533,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",821,107,567,147
Sarasota,535,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",2502,141,2013,348
Sarasota,537,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1505,144,1059,302
Sarasota,539,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1345,34,1155,156
Sarasota,541,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1846,30,1513,303
Sarasota,543,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",462,,396,66
Sarasota,545,Charter Review Board Dist 5,,DEM,"Anthony ""Tony"" Dunbar",1694,116,1356,222
Sarasota,101,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,0,,,
Sarasota,103,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,703,133,256,314
Sarasota,105,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2879,696,1110,1073
Sarasota,106,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2392,399,763,1230
Sarasota,107,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1098,469,249,380
Sarasota,109,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,648,185,282,181
Sarasota,111,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,208,58,82,68
Sarasota,113,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,242,143,67,32
Sarasota,115,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,934,212,369,353
Sarasota,117,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,605,159,227,219
Sarasota,119,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,927,234,304,389
Sarasota,121,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1518,341,711,466
Sarasota,123,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,700,148,252,300
Sarasota,125,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1311,313,508,490
Sarasota,127,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3600,788,1240,1572
Sarasota,129,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,415,93,157,165
Sarasota,131,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,261,119,100,42
Sarasota,133,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3760,717,1275,1768
Sarasota,135,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,715,213,206,296
Sarasota,201,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2211,477,1171,563
Sarasota,203,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1017,125,538,354
Sarasota,205,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,268,50,135,83
Sarasota,207,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,330,68,134,128
Sarasota,209,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1805,282,842,681
Sarasota,211,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,701,140,351,210
Sarasota,213,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,614,81,349,184
Sarasota,215,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1377,276,539,562
Sarasota,217,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,497,110,187,200
Sarasota,219,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2308,491,855,962
Sarasota,221,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3701,820,1220,1661
Sarasota,223,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,859,152,352,355
Sarasota,225,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,462,137,142,183
Sarasota,227,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1265,273,488,504
Sarasota,229,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1520,338,554,628
Sarasota,231,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3782,663,1601,1518
Sarasota,233,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,4284,1042,1486,1756
Sarasota,301,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,795,232,341,222
Sarasota,303,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,0,,,
Sarasota,305,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1736,298,935,503
Sarasota,307,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3331,551,1587,1193
Sarasota,309,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1992,360,612,1020
Sarasota,311,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,4227,641,1307,2279
Sarasota,313,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,5980,854,2023,3103
Sarasota,315,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,931,463,278,190
Sarasota,317,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1325,272,350,703
Sarasota,319,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,450,150,134,166
Sarasota,321,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2485,232,1289,964
Sarasota,323,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,620,130,260,230
Sarasota,325,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,488,138,101,249
Sarasota,327,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2207,323,911,973
Sarasota,329,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1486,249,501,736
Sarasota,331,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2714,415,866,1433
Sarasota,333,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,389,154,124,111
Sarasota,335,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,584,173,229,182
Sarasota,337,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,461,270,133,58
Sarasota,339,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1459,262,518,679
Sarasota,341,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,263,94,98,71
Sarasota,401,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,228,65,87,76
Sarasota,403,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,593,174,259,160
Sarasota,405,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2452,490,975,987
Sarasota,407,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1979,380,698,901
Sarasota,409,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2617,427,968,1222
Sarasota,411,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1983,422,950,611
Sarasota,413,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2741,551,1128,1062
Sarasota,415,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2657,254,1182,1221
Sarasota,417,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,4452,362,2127,1963
Sarasota,419,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,785,231,258,296
Sarasota,421,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,674,115,332,227
Sarasota,423,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1945,207,858,880
Sarasota,425,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,818,102,313,403
Sarasota,427,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,0,,,
Sarasota,429,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1107,91,505,511
Sarasota,430,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,835,80,418,337
Sarasota,431,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1795,465,818,512
Sarasota,433,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,655,121,285,249
Sarasota,435,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1669,529,677,463
Sarasota,437,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,384,157,108,119
Sarasota,501,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1313,169,536,608
Sarasota,502,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1962,335,832,795
Sarasota,503,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,275,95,116,64
Sarasota,505,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1083,287,403,393
Sarasota,507,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1954,587,744,623
Sarasota,509,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,740,296,242,202
Sarasota,511,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1462,321,725,416
Sarasota,513,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,345,113,165,67
Sarasota,515,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,801,168,390,243
Sarasota,517,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1396,356,614,426
Sarasota,519,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1178,219,614,345
Sarasota,521,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,605,114,322,169
Sarasota,523,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,572,202,278,92
Sarasota,525,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1496,118,919,459
Sarasota,527,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2758,698,1157,903
Sarasota,529,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2080,690,651,739
Sarasota,531,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,596,210,189,197
Sarasota,533,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,1380,438,419,523
Sarasota,535,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3864,552,1873,1439
Sarasota,537,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2709,620,1014,1075
Sarasota,539,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2578,237,1337,1004
Sarasota,541,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,3430,227,1634,1569
Sarasota,543,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,836,100,409,327
Sarasota,545,Hospital Board At Large Seat 1,,REP,Sharon Wetzler DePeters,2999,623,1555,821
Sarasota,101,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",46,,46,
Sarasota,103,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1147,171,499,477
Sarasota,105,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2089,187,1371,531
Sarasota,106,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",907,58,605,244
Sarasota,107,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",314,55,176,83
Sarasota,109,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1090,107,764,219
Sarasota,111,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",380,34,260,86
Sarasota,113,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",129,35,94,
Sarasota,115,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2550,440,1193,917
Sarasota,117,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",380,36,259,85
Sarasota,119,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",977,132,528,317
Sarasota,121,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1316,77,1056,183
Sarasota,123,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",808,108,452,248
Sarasota,125,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1337,135,891,311
Sarasota,127,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2262,218,1443,601
Sarasota,129,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",466,41,280,145
Sarasota,131,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",140,36,104,
Sarasota,133,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1640,109,1123,408
Sarasota,135,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",230,,158,72
Sarasota,201,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1266,50,1076,140
Sarasota,203,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",782,,655,127
Sarasota,205,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",290,,253,37
Sarasota,207,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",322,,253,69
Sarasota,209,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1863,93,1367,403
Sarasota,211,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",437,40,333,64
Sarasota,213,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",314,,314,
Sarasota,215,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1361,139,894,328
Sarasota,217,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",384,43,251,90
Sarasota,219,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1650,136,1152,362
Sarasota,221,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2290,244,1478,568
Sarasota,223,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",682,32,475,175
Sarasota,225,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",477,52,309,116
Sarasota,227,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1161,72,750,339
Sarasota,229,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1054,115,681,258
Sarasota,231,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2439,190,1743,506
Sarasota,233,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2302,200,1570,532
Sarasota,301,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",432,59,317,56
Sarasota,303,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",0,,,
Sarasota,305,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",916,51,771,94
Sarasota,307,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1476,65,1221,190
Sarasota,309,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",863,81,567,215
Sarasota,311,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1920,153,1174,593
Sarasota,313,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2791,216,1780,795
Sarasota,315,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",451,101,264,86
Sarasota,317,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",667,92,391,184
Sarasota,319,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",201,30,110,61
Sarasota,321,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1201,,1072,129
Sarasota,323,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",255,31,182,42
Sarasota,325,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",82,,52,30
Sarasota,327,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1141,94,805,242
Sarasota,329,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",727,47,458,222
Sarasota,331,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1230,93,773,364
Sarasota,333,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",199,30,137,32
Sarasota,335,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",257,37,170,50
Sarasota,337,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",181,58,123,
Sarasota,339,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",862,76,557,229
Sarasota,341,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",122,,122,
Sarasota,401,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",122,,87,35
Sarasota,403,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",372,38,269,65
Sarasota,405,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1932,178,1365,389
Sarasota,407,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1525,126,987,412
Sarasota,409,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1611,94,1125,392
Sarasota,411,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1051,67,763,221
Sarasota,413,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1931,142,1343,446
Sarasota,415,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1726,53,1293,380
Sarasota,417,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2808,66,2205,537
Sarasota,419,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",223,,171,52
Sarasota,421,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",376,,316,60
Sarasota,423,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1632,55,1227,350
Sarasota,425,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",687,38,472,177
Sarasota,427,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",0,,,
Sarasota,429,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",623,,448,175
Sarasota,430,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",390,,328,62
Sarasota,431,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",715,79,529,107
Sarasota,433,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",335,,292,43
Sarasota,435,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",749,68,600,81
Sarasota,437,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",156,33,88,35
Sarasota,501,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",673,32,492,149
Sarasota,502,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1128,53,852,223
Sarasota,503,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",78,,78,
Sarasota,505,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",445,55,315,75
Sarasota,507,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",967,127,670,170
Sarasota,509,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",418,80,270,68
Sarasota,511,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",888,48,720,120
Sarasota,513,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",270,47,223,
Sarasota,515,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",409,,358,51
Sarasota,517,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",830,74,625,131
Sarasota,519,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",803,47,638,118
Sarasota,521,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",336,,300,36
Sarasota,523,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",335,53,242,40
Sarasota,525,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",732,,673,59
Sarasota,527,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1468,159,1094,215
Sarasota,529,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1072,152,720,200
Sarasota,531,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",367,46,265,56
Sarasota,533,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",769,109,516,144
Sarasota,535,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",2201,133,1759,309
Sarasota,537,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1320,134,906,280
Sarasota,539,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1093,36,931,126
Sarasota,541,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1537,,1301,236
Sarasota,543,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",392,,335,57
Sarasota,545,Hospital Board At Large Seat 1,,NPA,"Everett ""Bud"" Weber",1438,106,1148,184
Sarasota,101,Hospital Board At Large Seat 2,,REP,Tramm Hudson,0,,,
Sarasota,103,Hospital Board At Large Seat 2,,REP,Tramm Hudson,581,122,192,267
Sarasota,105,Hospital Board At Large Seat 2,,REP,Tramm Hudson,2641,671,951,1019
Sarasota,106,Hospital Board At Large Seat 2,,REP,Tramm Hudson,2334,404,722,1208
Sarasota,107,Hospital Board At Large Seat 2,,REP,Tramm Hudson,1079,474,230,375
Sarasota,109,Hospital Board At Large Seat 2,,REP,Tramm Hudson,573,168,233,172
Sarasota,111,Hospital Board At Large Seat 2,,REP,Tramm Hudson,162,54,62,46
Sarasota,113,Hospital Board At Large Seat 2,,REP,Tramm Hudson,226,137,56,33
Sarasota,115,Hospital Board At Large Seat 2,,REP,Tramm Hudson,716,169,259,288
Sarasota,117,Hospital Board At Large Seat 2,,REP,Tramm Hudson,559,153,194,212
Sarasota,119,Hospital Board At Large Seat 2,,REP,Tramm Hudson,815,223,238,354
Sarasota,121,Hospital Board At Large Seat 2,,REP,Tramm Hudson,1419,333,638,448
Sarasota,123,Hospital Board At Large Seat 2,,REP,Tramm Hudson,639,142,215,282
Sarasota,125,Hospital Board At Large Seat 2,,REP,Tramm Hudson,1179,297,417,465
Sarasota,127,Hospital Board At Large Seat 2,,REP,Tramm Hudson,3399,775,1108,1516
Sarasota,129,Hospital Board At Large Seat 2,,REP,Tramm Hudson,386,91,131,164
